Instance,Terminal,Layer,X location,Y location,Voltage
_6455_,VGND,li1,299.9200,304.6400,0.000520
_6454_,VGND,li1,297.3900,299.2000,0.000622
_6453_,VGND,li1,297.6200,299.2000,0.000622
_6452_,VGND,li1,294.6300,304.6400,0.000513
_6451_,VGND,li1,279.9100,310.0800,0.000374
_6450_,VGND,li1,278.7600,315.5200,0.000475
_6449_,VGND,li1,279.2200,304.6400,0.000487
_6448_,VGND,li1,274.3900,310.0800,0.000369
_6447_,VGND,li1,270.7100,310.0800,0.000364
_6446_,VGND,li1,268.4100,310.0800,0.000360
_6445_,VGND,li1,268.1800,304.6400,0.000458
_6444_,VGND,li1,265.1900,310.0800,0.000357
_6443_,VGND,li1,267.4900,310.0800,0.000360
_6442_,VGND,li1,261.9700,310.0800,0.000350
_6441_,VGND,li1,257.8300,304.6400,0.000433
_6440_,VGND,li1,257.1400,304.6400,0.000433
_6439_,VGND,li1,258.5200,299.2000,0.000509
_6438_,VGND,li1,252.7700,299.2000,0.000491
_6437_,VGND,li1,255.0700,293.7600,0.000779
_6436_,VGND,li1,248.8600,288.3200,0.000479
_6435_,VGND,li1,252.5400,288.3200,0.000491
_6434_,VGND,li1,248.4000,288.3200,0.000479
_6433_,VGND,li1,251.8500,282.8800,0.000525
_6432_,VGND,li1,245.6400,282.8800,0.000501
_6431_,VGND,li1,249.0900,282.8800,0.000516
_6430_,VGND,li1,251.1600,282.8800,0.000525
_6429_,VGND,li1,304.2900,293.7600,0.001074
_6428_,VGND,li1,306.8200,293.7600,0.001083
_6427_,VGND,li1,301.0700,299.2000,0.000628
_6426_,VGND,li1,303.1400,288.3200,0.000620
_6425_,VGND,li1,306.5900,282.8800,0.000700
_6424_,VGND,li1,290.7200,288.3200,0.000595
_6423_,VGND,li1,292.5600,282.8800,0.000675
_6422_,VGND,li1,297.8500,293.7600,0.001035
_6421_,VGND,li1,292.7900,293.7600,0.001012
_6420_,VGND,li1,285.6600,293.7600,0.000977
_6419_,VGND,li1,284.9700,299.2000,0.000589
_6418_,VGND,li1,286.1200,304.6400,0.000499
_6417_,VGND,li1,285.6600,293.7600,0.000977
_6416_,VGND,li1,281.2900,304.6400,0.000491
_6415_,VGND,li1,277.1500,304.6400,0.000483
_6414_,VGND,li1,278.3000,299.2000,0.000570
_6413_,VGND,li1,275.5400,299.2000,0.000562
_6412_,VGND,li1,272.5500,304.6400,0.000473
_6411_,VGND,li1,266.5700,304.6400,0.000458
_6410_,VGND,li1,269.5600,304.6400,0.000465
_6409_,VGND,li1,268.1800,293.7600,0.000868
_6408_,VGND,li1,266.1100,299.2000,0.000534
_6407_,VGND,li1,264.5000,299.2000,0.000525
_6406_,VGND,li1,261.0500,299.2000,0.000518
_6405_,VGND,li1,260.1300,293.7600,0.000814
_6404_,VGND,li1,259.9000,288.3200,0.000513
_6403_,VGND,li1,256.6800,293.7600,0.000779
_6402_,VGND,li1,257.3700,288.3200,0.000506
_6401_,VGND,li1,250.7000,288.3200,0.000485
_6400_,VGND,li1,256.4500,288.3200,0.000500
_6399_,VGND,li1,255.3000,288.3200,0.000500
_6398_,VGND,li1,307.0500,293.7600,0.001083
_6397_,VGND,li1,308.6600,288.3200,0.000628
_6396_,VGND,li1,303.8300,288.3200,0.000620
_6395_,VGND,li1,303.8300,282.8800,0.000696
_6394_,VGND,li1,292.3300,288.3200,0.000600
_6393_,VGND,li1,287.7300,288.3200,0.000590
_6392_,VGND,li1,288.4200,293.7600,0.000987
_6391_,VGND,li1,281.7500,277.4400,0.000344
_6390_,VGND,li1,283.1300,293.7600,0.000962
_6389_,VGND,li1,279.9100,293.7600,0.000943
_6388_,VGND,li1,280.6000,288.3200,0.000571
_6387_,VGND,li1,272.7800,282.8800,0.000611
_6386_,VGND,li1,276.6900,293.7600,0.000924
_6385_,VGND,li1,273.0100,293.7600,0.000900
_6384_,VGND,li1,277.8400,293.7600,0.000924
_6383_,VGND,li1,260.8200,282.8800,0.000564
_6382_,VGND,li1,269.3300,299.2000,0.000544
_6381_,VGND,li1,270.2500,293.7600,0.000882
_6380_,VGND,li1,268.4100,288.3200,0.000535
_6379_,VGND,li1,271.4000,288.3200,0.000543
_6378_,VGND,li1,267.2600,288.3200,0.000535
_6377_,VGND,li1,265.6500,288.3200,0.000526
_6376_,VGND,li1,263.1200,288.3200,0.000519
_6375_,VGND,li1,270.2500,288.3200,0.000543
_6374_,VGND,li1,265.4200,288.3200,0.000526
_6373_,VGND,li1,305.2100,277.4400,0.000364
_6372_,VGND,li1,309.1200,277.4400,0.000369
_6371_,VGND,li1,306.1300,282.8800,0.000700
_6370_,VGND,li1,299.9200,277.4400,0.000359
_6369_,VGND,li1,294.8600,272.0000,0.000618
_6368_,VGND,li1,299.2300,272.0000,0.000621
_6367_,VGND,li1,293.4800,272.0000,0.000616
_6366_,VGND,li1,299.6900,282.8800,0.000688
_6365_,VGND,li1,292.3300,282.8800,0.000675
_6364_,VGND,li1,290.7200,277.4400,0.000352
_6363_,VGND,li1,289.1100,272.0000,0.000610
_6362_,VGND,li1,285.8900,282.8800,0.000657
_6361_,VGND,li1,279.9100,282.8800,0.000636
_6360_,VGND,li1,278.7600,277.4400,0.000341
_6359_,VGND,li1,274.6200,272.0000,0.000590
_6358_,VGND,li1,275.3100,282.8800,0.000619
_6357_,VGND,li1,268.8700,277.4400,0.000331
_6356_,VGND,li1,271.8600,277.4400,0.000334
_6355_,VGND,li1,266.1100,272.0000,0.000574
_6354_,VGND,li1,261.5100,277.4400,0.000323
_6353_,VGND,li1,258.9800,277.4400,0.000319
_6352_,VGND,li1,253.2300,277.4400,0.000310
_6351_,VGND,li1,256.6800,277.4400,0.000314
_6350_,VGND,li1,258.9800,282.8800,0.000557
_6349_,VGND,li1,256.9100,282.8800,0.000543
_6348_,VGND,li1,267.2600,282.8800,0.000585
_6347_,VGND,li1,274.3900,277.4400,0.000337
_6346_,VGND,li1,266.3400,277.4400,0.000327
_6345_,VGND,li1,251.3900,266.5600,0.001207
_6344_,VGND,li1,250.4700,272.0000,0.000535
_6343_,VGND,li1,299.6900,272.0000,0.000621
_6342_,VGND,li1,303.6000,266.5600,0.001585
_6341_,VGND,li1,296.2400,272.0000,0.000618
_6340_,VGND,li1,291.1800,272.0000,0.000613
_6339_,VGND,li1,291.1800,272.0000,0.000613
_6338_,VGND,li1,284.7400,272.0000,0.000607
_6337_,VGND,li1,286.1200,272.0000,0.000607
_6336_,VGND,li1,286.1200,266.5600,0.001490
_6335_,VGND,li1,282.9000,272.0000,0.000603
_6334_,VGND,li1,280.6000,272.0000,0.000601
_6333_,VGND,li1,277.8400,272.0000,0.000596
_6332_,VGND,li1,280.6000,272.0000,0.000601
_6331_,VGND,li1,275.5400,266.5600,0.001433
_6330_,VGND,li1,278.7600,272.0000,0.000596
_6329_,VGND,li1,275.7700,272.0000,0.000590
_6328_,VGND,li1,269.5600,266.5600,0.001392
_6327_,VGND,li1,267.4900,272.0000,0.000574
_6326_,VGND,li1,267.7200,266.5600,0.001380
_6325_,VGND,li1,264.9600,272.0000,0.000569
_6324_,VGND,li1,262.2000,272.0000,0.000563
_6323_,VGND,li1,255.0700,266.5600,0.001276
_6322_,VGND,li1,258.0600,272.0000,0.000556
_6321_,VGND,li1,263.5800,272.0000,0.000569
_6320_,VGND,li1,256.4500,272.0000,0.000549
_6319_,VGND,li1,253.4600,277.4400,0.000310
_6318_,VGND,li1,253.6900,272.0000,0.000542
_6317_,VGND,li1,247.4800,272.0000,0.000528
_6316_,VGND,li1,304.7500,261.1200,0.000635
_6315_,VGND,li1,309.5800,266.5600,0.001611
_6314_,VGND,li1,306.5900,272.0000,0.000623
_6313_,VGND,li1,296.9300,266.5600,0.001551
_6312_,VGND,li1,298.7700,255.6800,0.000497
_6311_,VGND,li1,298.7700,261.1200,0.000621
_6310_,VGND,li1,305.6700,266.5600,0.001596
_6309_,VGND,li1,298.7700,266.5600,0.001561
_6308_,VGND,li1,294.1700,266.5600,0.001532
_6307_,VGND,li1,294.6300,261.1200,0.000613
_6306_,VGND,li1,287.9600,266.5600,0.001503
_6305_,VGND,li1,290.4900,266.5600,0.001517
_6304_,VGND,li1,288.4200,255.6800,0.000478
_6303_,VGND,li1,286.1200,261.1200,0.000587
_6302_,VGND,li1,285.6600,266.5600,0.001490
_6301_,VGND,li1,282.4400,266.5600,0.001473
_6300_,VGND,li1,282.9000,261.1200,0.000578
_6299_,VGND,li1,281.0600,255.6800,0.000461
_6298_,VGND,li1,279.2200,261.1200,0.000567
_6297_,VGND,li1,278.9900,266.5600,0.001453
_6296_,VGND,li1,277.3800,261.1200,0.000561
_6295_,VGND,li1,274.8500,261.1200,0.000552
_6294_,VGND,li1,273.7000,255.6800,0.000445
_6293_,VGND,li1,264.9600,266.5600,0.001362
_6292_,VGND,li1,272.0900,261.1200,0.000544
_6291_,VGND,li1,268.8700,261.1200,0.000534
_6290_,VGND,li1,264.9600,261.1200,0.000515
_6289_,VGND,li1,265.4200,261.1200,0.000522
_6288_,VGND,li1,256.6800,266.5600,0.001276
_6287_,VGND,li1,258.7500,261.1200,0.000499
_6286_,VGND,li1,255.3000,261.1200,0.000482
_6285_,VGND,li1,253.9200,261.1200,0.000482
_6284_,VGND,li1,256.9100,261.1200,0.000491
_6283_,VGND,li1,307.0500,250.2400,0.000555
_6282_,VGND,li1,309.1200,255.6800,0.000513
_6281_,VGND,li1,303.8300,255.6800,0.000505
_6280_,VGND,li1,304.7500,255.6800,0.000505
_6279_,VGND,li1,297.3900,250.2400,0.000543
_6278_,VGND,li1,295.3200,250.2400,0.000539
_6277_,VGND,li1,295.3200,255.6800,0.000491
_6276_,VGND,li1,299.2300,255.6800,0.000497
_6275_,VGND,li1,290.2600,250.2400,0.000530
_6274_,VGND,li1,293.2500,255.6800,0.000487
_6273_,VGND,li1,268.6400,244.8000,0.000504
_6272_,VGND,li1,290.7200,255.6800,0.000483
_6271_,VGND,li1,287.9600,250.2400,0.000525
_6270_,VGND,li1,283.8200,255.6800,0.000466
_6269_,VGND,li1,284.2800,250.2400,0.000518
_6268_,VGND,li1,279.2200,244.8000,0.000527
_6267_,VGND,li1,281.5200,250.2400,0.000512
_6266_,VGND,li1,286.3500,255.6800,0.000474
_6265_,VGND,li1,277.3800,255.6800,0.000454
_6264_,VGND,li1,278.5300,250.2400,0.000505
_6263_,VGND,li1,280.1400,239.3600,0.000620
_6262_,VGND,li1,273.2400,250.2400,0.000494
_6261_,VGND,li1,280.3700,255.6800,0.000461
_6260_,VGND,li1,277.1500,255.6800,0.000450
_6259_,VGND,li1,270.4800,250.2400,0.000487
_6258_,VGND,li1,273.7000,255.6800,0.000445
_6257_,VGND,li1,266.3400,250.2400,0.000473
_6256_,VGND,li1,267.9500,255.6800,0.000430
_6255_,VGND,li1,262.6600,255.6800,0.000415
_6254_,VGND,li1,264.5000,255.6800,0.000421
_6253_,VGND,li1,265.6500,255.6800,0.000421
_6252_,VGND,li1,298.3100,239.3600,0.000675
_6251_,VGND,li1,300.1500,250.2400,0.000546
_6250_,VGND,li1,299.2300,250.2400,0.000546
_6249_,VGND,li1,302.4500,255.6800,0.000502
_6248_,VGND,li1,255.9900,250.2400,0.000449
_6247_,VGND,li1,256.6800,250.2400,0.000449
_6246_,VGND,li1,255.0700,255.6800,0.000395
_6245_,VGND,li1,260.8200,250.2400,0.000462
_6244_,VGND,li1,261.0500,244.8000,0.000486
_6243_,VGND,li1,263.1200,239.3600,0.000569
_6242_,VGND,li1,264.0400,244.8000,0.000492
_6241_,VGND,li1,265.6500,250.2400,0.000473
_6240_,VGND,li1,273.2400,244.8000,0.000516
_6239_,VGND,li1,271.1700,244.8000,0.000511
_6238_,VGND,li1,270.4800,239.3600,0.000597
_6237_,VGND,li1,275.0800,244.8000,0.000519
_6236_,VGND,li1,271.1700,244.8000,0.000511
_6235_,VGND,li1,274.6200,244.8000,0.000516
_6234_,VGND,li1,276.6900,244.8000,0.000519
_6233_,VGND,li1,280.1400,239.3600,0.000620
_6232_,VGND,li1,283.3600,244.8000,0.000533
_6231_,VGND,li1,279.9100,244.8000,0.000527
_6230_,VGND,li1,287.2700,244.8000,0.000542
_6229_,VGND,li1,289.3400,239.3600,0.000652
_6228_,VGND,li1,291.1800,244.8000,0.000549
_6227_,VGND,li1,294.6300,244.8000,0.000554
_6226_,VGND,li1,288.6500,244.8000,0.000542
_6225_,VGND,li1,284.7400,244.8000,0.000538
_6224_,VGND,li1,287.5000,250.2400,0.000522
_6223_,VGND,li1,291.8700,244.8000,0.000549
_6222_,VGND,li1,266.8000,206.7200,0.000385
_6221_,VGND,li1,267.0300,206.7200,0.000385
_6220_,VGND,li1,258.5200,206.7200,0.000356
_6219_,VGND,li1,262.8900,206.7200,0.000371
_6218_,VGND,li1,270.2500,201.2800,0.000576
_6217_,VGND,li1,269.7900,206.7200,0.000395
_6216_,VGND,li1,290.0300,212.1600,0.000684
_6215_,VGND,li1,293.4800,212.1600,0.000688
_6214_,VGND,li1,269.3300,212.1600,0.000619
_6213_,VGND,li1,267.2600,212.1600,0.000610
_6212_,VGND,li1,260.5900,212.1600,0.000581
_6211_,VGND,li1,258.2900,239.3600,0.000555
_6210_,VGND,li1,251.8500,250.2400,0.000435
_6209_,VGND,li1,254.1500,239.3600,0.000536
_6208_,VGND,li1,256.4500,244.8000,0.000473
_6207_,VGND,li1,264.7300,244.8000,0.000492
_6206_,VGND,li1,266.3400,239.3600,0.000583
_6205_,VGND,li1,266.8000,244.8000,0.000498
_6204_,VGND,li1,263.1200,233.9200,0.000273
_6203_,VGND,li1,269.1000,239.3600,0.000590
_6202_,VGND,li1,266.1100,239.3600,0.000583
_6201_,VGND,li1,271.4000,233.9200,0.000281
_6200_,VGND,li1,273.4700,233.9200,0.000282
_6199_,VGND,li1,275.5400,233.9200,0.000284
_6198_,VGND,li1,281.9800,233.9200,0.000287
_6197_,VGND,li1,278.9900,233.9200,0.000286
_6196_,VGND,li1,283.5900,233.9200,0.000289
_6195_,VGND,li1,286.5800,233.9200,0.000290
_6194_,VGND,li1,285.2000,233.9200,0.000289
_6193_,VGND,li1,292.1000,233.9200,0.000291
_6192_,VGND,li1,289.1100,233.9200,0.000290
_6191_,VGND,li1,290.2600,239.3600,0.000652
_6190_,VGND,li1,291.4100,233.9200,0.000291
_6189_,VGND,li1,293.4800,233.9200,0.000292
_6188_,VGND,li1,246.7900,244.8000,0.000440
_6187_,VGND,li1,250.0100,255.6800,0.000379
_6186_,VGND,li1,224.2500,244.8000,0.000355
_6185_,VGND,li1,282.2100,212.1600,0.000668
_6184_,VGND,li1,289.8000,212.1600,0.000684
_6183_,VGND,li1,270.7100,212.1600,0.000619
_6182_,VGND,li1,265.6500,195.8400,0.000206
_6181_,VGND,li1,261.2800,201.2800,0.000544
_6180_,VGND,li1,264.7300,212.1600,0.000592
_6179_,VGND,li1,264.2700,212.1600,0.000592
_6178_,VGND,li1,262.2000,212.1600,0.000581
_6177_,VGND,li1,260.1300,212.1600,0.000571
_6176_,VGND,li1,253.4600,217.6000,0.000348
_6175_,VGND,li1,257.1400,212.1600,0.000556
_6174_,VGND,li1,253.0000,233.9200,0.000263
_6173_,VGND,li1,252.5400,239.3600,0.000536
_6172_,VGND,li1,255.7600,233.9200,0.000266
_6171_,VGND,li1,255.3000,233.9200,0.000266
_6170_,VGND,li1,251.6200,233.9200,0.000260
_6169_,VGND,li1,259.9000,233.9200,0.000271
_6168_,VGND,li1,260.8200,233.9200,0.000271
_6167_,VGND,li1,267.2600,233.9200,0.000278
_6166_,VGND,li1,269.5600,233.9200,0.000280
_6165_,VGND,li1,268.1800,228.4800,0.000481
_6164_,VGND,li1,273.7000,228.4800,0.000502
_6163_,VGND,li1,278.0700,228.4800,0.000515
_6162_,VGND,li1,282.2100,228.4800,0.000526
_6161_,VGND,li1,275.5400,228.4800,0.000508
_6160_,VGND,li1,278.7600,228.4800,0.000515
_6159_,VGND,li1,284.7400,228.4800,0.000533
_6158_,VGND,li1,284.0500,223.0400,0.000156
_6157_,VGND,li1,286.5800,228.4800,0.000538
_6156_,VGND,li1,287.7300,223.0400,0.000156
_6155_,VGND,li1,289.8000,223.0400,0.000156
_6154_,VGND,li1,245.8700,239.3600,0.000510
_6153_,VGND,li1,227.9300,244.8000,0.000371
_6152_,VGND,li1,227.4700,244.8000,0.000371
_6151_,VGND,li1,230.6900,244.8000,0.000384
_6150_,VGND,li1,230.6900,244.8000,0.000384
_6149_,VGND,li1,224.9400,239.3600,0.000425
_6148_,VGND,li1,228.1600,233.9200,0.000222
_6147_,VGND,li1,243.8000,239.3600,0.000503
_6146_,VGND,li1,280.3700,212.1600,0.000662
_6145_,VGND,li1,285.6600,206.7200,0.000440
_6144_,VGND,li1,267.2600,201.2800,0.000566
_6143_,VGND,li1,268.8700,201.2800,0.000566
_6142_,VGND,li1,265.6500,201.2800,0.000558
_6141_,VGND,li1,265.1900,201.2800,0.000558
_6140_,VGND,li1,267.9500,195.8400,0.000206
_6139_,VGND,li1,256.2200,201.2800,0.000525
_6138_,VGND,li1,258.0600,201.2800,0.000532
_6137_,VGND,li1,252.0800,201.2800,0.000509
_6136_,VGND,li1,250.2400,206.7200,0.000326
_6135_,VGND,li1,251.1600,212.1600,0.000533
_6134_,VGND,li1,253.0000,212.1600,0.000542
_6133_,VGND,li1,245.6400,217.6000,0.000328
_6132_,VGND,li1,249.7800,217.6000,0.000336
_6131_,VGND,li1,249.3200,228.4800,0.000426
_6130_,VGND,li1,251.8500,228.4800,0.000434
_6129_,VGND,li1,257.6000,228.4800,0.000448
_6128_,VGND,li1,259.9000,228.4800,0.000461
_6127_,VGND,li1,258.0600,228.4800,0.000455
_6126_,VGND,li1,264.9600,228.4800,0.000475
_6125_,VGND,li1,267.4900,228.4800,0.000481
_6124_,VGND,li1,274.3900,223.0400,0.000155
_6123_,VGND,li1,266.3400,217.6000,0.000377
_6122_,VGND,li1,269.5600,217.6000,0.000382
_6121_,VGND,li1,281.5200,217.6000,0.000409
_6120_,VGND,li1,278.5300,217.6000,0.000405
_6119_,VGND,li1,277.8400,223.0400,0.000155
_6118_,VGND,li1,280.3700,217.6000,0.000409
_6117_,VGND,li1,278.3000,217.6000,0.000401
_6116_,VGND,li1,243.1100,233.9200,0.000246
_6115_,VGND,li1,246.1000,233.9200,0.000252
_6114_,VGND,li1,239.4300,239.3600,0.000485
_6113_,VGND,li1,233.9100,239.3600,0.000463
_6112_,VGND,li1,231.6100,239.3600,0.000451
_6111_,VGND,li1,236.2100,239.3600,0.000472
_6110_,VGND,li1,231.1500,239.3600,0.000451
_6109_,VGND,li1,227.9300,233.9200,0.000222
_6108_,VGND,li1,232.3000,233.9200,0.000226
_6107_,VGND,li1,232.3000,228.4800,0.000355
_6106_,VGND,li1,271.6300,206.7200,0.000401
_6105_,VGND,li1,274.1600,206.7200,0.000409
_6104_,VGND,li1,270.7100,201.2800,0.000576
_6103_,VGND,li1,269.3300,195.8400,0.000206
_6102_,VGND,li1,255.5300,195.8400,0.000204
_6101_,VGND,li1,250.9300,195.8400,0.000200
_6100_,VGND,li1,251.8500,195.8400,0.000202
_6099_,VGND,li1,243.5700,195.8400,0.000195
_6098_,VGND,li1,247.0200,195.8400,0.000198
_6097_,VGND,li1,247.9400,201.2800,0.000486
_6096_,VGND,li1,246.5600,201.2800,0.000486
_6095_,VGND,li1,244.7200,201.2800,0.000478
_6094_,VGND,li1,254.1500,201.2800,0.000517
_6093_,VGND,li1,244.7200,206.7200,0.000309
_6092_,VGND,li1,247.0200,212.1600,0.000511
_6091_,VGND,li1,248.8600,212.1600,0.000521
_6090_,VGND,li1,244.9500,212.1600,0.000500
_6089_,VGND,li1,246.5600,217.6000,0.000328
_6088_,VGND,li1,249.7800,223.0400,0.000146
_6087_,VGND,li1,241.9600,228.4800,0.000397
_6086_,VGND,li1,255.3000,228.4800,0.000441
_6085_,VGND,li1,255.0700,223.0400,0.000148
_6084_,VGND,li1,255.5300,223.0400,0.000149
_6083_,VGND,li1,264.0400,223.0400,0.000152
_6082_,VGND,li1,258.9800,223.0400,0.000150
_6081_,VGND,li1,266.3400,223.0400,0.000154
_6080_,VGND,li1,261.0500,217.6000,0.000366
_6079_,VGND,li1,268.1800,223.0400,0.000154
_6078_,VGND,li1,269.5600,217.6000,0.000382
_6077_,VGND,li1,272.5500,217.6000,0.000392
_6076_,VGND,li1,238.9700,212.1600,0.000468
_6075_,VGND,li1,241.7300,212.1600,0.000483
_6074_,VGND,li1,234.3700,212.1600,0.000441
_6073_,VGND,li1,236.6700,212.1600,0.000455
_6072_,VGND,li1,229.7700,228.4800,0.000345
_6071_,VGND,li1,228.3900,228.4800,0.000345
_6070_,VGND,li1,230.6900,233.9200,0.000226
_6069_,VGND,li1,226.5500,228.4800,0.000337
_6068_,VGND,li1,226.3200,228.4800,0.000337
_6067_,VGND,li1,219.1900,212.1600,0.000350
_6066_,VGND,li1,217.8100,217.6000,0.000233
_6065_,VGND,li1,230.4600,212.1600,0.000415
_6064_,VGND,li1,228.1600,201.2800,0.000401
_6063_,VGND,li1,227.7000,195.8400,0.000174
_6062_,VGND,li1,249.0900,244.8000,0.000451
_6061_,VGND,li1,249.7800,244.8000,0.000451
_6060_,VGND,li1,230.2300,201.2800,0.000412
_6059_,VGND,li1,228.8500,195.8400,0.000174
_6058_,VGND,li1,249.5500,190.4000,0.000340
_6057_,VGND,li1,247.9400,195.8400,0.000198
_6056_,VGND,li1,245.1800,195.8400,0.000195
_6055_,VGND,li1,212.7500,190.4000,0.000215
_6054_,VGND,li1,243.1100,195.8400,0.000192
_6053_,VGND,li1,241.5000,190.4000,0.000319
_6052_,VGND,li1,245.6400,190.4000,0.000333
_6051_,VGND,li1,235.0600,195.8400,0.000184
_6050_,VGND,li1,239.6600,195.8400,0.000190
_6049_,VGND,li1,239.2000,201.2800,0.000454
_6048_,VGND,li1,239.2000,201.2800,0.000454
_6047_,VGND,li1,241.0400,217.6000,0.000313
_6046_,VGND,li1,237.8200,217.6000,0.000302
_6045_,VGND,li1,222.6400,217.6000,0.000252
_6044_,VGND,li1,239.2000,228.4800,0.000388
_6043_,VGND,li1,242.6500,223.0400,0.000140
_6042_,VGND,li1,239.4300,223.0400,0.000137
_6041_,VGND,li1,242.8800,223.0400,0.000140
_6040_,VGND,li1,239.6600,223.0400,0.000137
_6039_,VGND,li1,248.4000,223.0400,0.000144
_6038_,VGND,li1,246.3300,223.0400,0.000142
_6037_,VGND,li1,251.6200,223.0400,0.000147
_6036_,VGND,li1,249.5500,228.4800,0.000426
_6035_,VGND,li1,245.1800,228.4800,0.000405
_6034_,VGND,li1,220.8000,233.9200,0.000208
_6033_,VGND,li1,218.7300,228.4800,0.000306
_6032_,VGND,li1,234.8300,201.2800,0.000433
_6031_,VGND,li1,235.7500,201.2800,0.000433
_6030_,VGND,li1,231.6100,206.7200,0.000263
_6029_,VGND,li1,233.9100,206.7200,0.000271
_6028_,VGND,li1,227.9300,212.1600,0.000401
_6027_,VGND,li1,227.0100,212.1600,0.000401
_6026_,VGND,li1,225.6300,212.1600,0.000389
_6025_,VGND,li1,224.7100,212.1600,0.000389
_6024_,VGND,li1,226.3200,206.7200,0.000243
_6023_,VGND,li1,217.8100,212.1600,0.000350
_6022_,VGND,li1,232.3000,184.9600,0.000407
_6021_,VGND,li1,225.8600,201.2800,0.000389
_6020_,VGND,li1,236.6700,244.8000,0.000409
_6019_,VGND,li1,239.2000,239.3600,0.000485
_6018_,VGND,li1,231.1500,217.6000,0.000281
_6017_,VGND,li1,197.1100,223.0400,0.000077
_6016_,VGND,li1,195.2700,217.6000,0.000141
_6015_,VGND,li1,220.1100,201.2800,0.000357
_6014_,VGND,li1,219.4200,195.8400,0.000158
_6013_,VGND,li1,215.5100,195.8400,0.000150
_6012_,VGND,li1,216.6600,195.8400,0.000150
_6011_,VGND,li1,201.2500,190.4000,0.000168
_6010_,VGND,li1,216.4300,190.4000,0.000228
_6009_,VGND,li1,210.6800,190.4000,0.000207
_6008_,VGND,li1,213.9000,190.4000,0.000215
_6007_,VGND,li1,209.3000,195.8400,0.000136
_6006_,VGND,li1,209.7600,195.8400,0.000136
_6005_,VGND,li1,221.2600,195.8400,0.000162
_6004_,VGND,li1,223.3300,195.8400,0.000166
_6003_,VGND,li1,221.7200,201.2800,0.000367
_6002_,VGND,li1,229.7700,195.8400,0.000177
_6001_,VGND,li1,225.8600,206.7200,0.000243
_6000_,VGND,li1,212.0600,201.2800,0.000303
_5999_,VGND,li1,226.3200,217.6000,0.000260
_5998_,VGND,li1,222.6400,212.1600,0.000376
_5997_,VGND,li1,221.4900,223.0400,0.000116
_5996_,VGND,li1,225.4000,223.0400,0.000119
_5995_,VGND,li1,228.1600,223.0400,0.000124
_5994_,VGND,li1,226.0900,223.0400,0.000122
_5993_,VGND,li1,235.0600,228.4800,0.000365
_5992_,VGND,li1,235.9800,228.4800,0.000375
_5991_,VGND,li1,239.4300,228.4800,0.000388
_5990_,VGND,li1,217.3500,217.6000,0.000226
_5989_,VGND,li1,217.3500,233.9200,0.000198
_5988_,VGND,li1,219.6500,217.6000,0.000240
_5987_,VGND,li1,215.9700,212.1600,0.000339
_5986_,VGND,li1,208.8400,212.1600,0.000289
_5985_,VGND,li1,221.9500,190.4000,0.000248
_5984_,VGND,li1,236.2100,190.4000,0.000300
_5983_,VGND,li1,233.4500,190.4000,0.000290
_5982_,VGND,li1,234.3700,190.4000,0.000290
_5981_,VGND,li1,229.7700,184.9600,0.000391
_5980_,VGND,li1,226.0900,184.9600,0.000370
_5979_,VGND,li1,227.4700,184.9600,0.000370
_5978_,VGND,li1,226.5500,184.9600,0.000370
_5977_,VGND,li1,229.5400,184.9600,0.000391
_5976_,VGND,li1,213.9000,206.7200,0.000200
_5975_,VGND,li1,218.0400,184.9600,0.000323
_5974_,VGND,li1,209.5300,233.9200,0.000186
_5973_,VGND,li1,213.9000,233.9200,0.000195
_5972_,VGND,li1,196.6500,228.4800,0.000208
_5971_,VGND,li1,197.1100,228.4800,0.000208
_5970_,VGND,li1,201.2500,212.1600,0.000249
_5969_,VGND,li1,196.6500,212.1600,0.000219
_5968_,VGND,li1,191.5900,206.7200,0.000119
_5967_,VGND,li1,198.9500,212.1600,0.000235
_5966_,VGND,li1,192.7400,201.2800,0.000195
_5965_,VGND,li1,194.8100,195.8400,0.000097
_5964_,VGND,li1,203.3200,190.4000,0.000177
_5963_,VGND,li1,196.8800,190.4000,0.000147
_5962_,VGND,li1,199.6400,195.8400,0.000110
_5961_,VGND,li1,203.5500,195.8400,0.000117
_5960_,VGND,li1,203.7800,190.4000,0.000177
_5959_,VGND,li1,205.6200,190.4000,0.000185
_5958_,VGND,li1,206.3100,195.8400,0.000128
_5957_,VGND,li1,205.6200,201.2800,0.000268
_5956_,VGND,li1,208.3800,201.2800,0.000290
_5955_,VGND,li1,204.7000,201.2800,0.000268
_5954_,VGND,li1,208.3800,201.2800,0.000290
_5953_,VGND,li1,210.6800,201.2800,0.000303
_5952_,VGND,li1,209.9900,217.6000,0.000202
_5951_,VGND,li1,210.6800,217.6000,0.000202
_5950_,VGND,li1,210.6800,223.0400,0.000100
_5949_,VGND,li1,214.1300,223.0400,0.000104
_5948_,VGND,li1,219.4200,223.0400,0.000113
_5947_,VGND,li1,216.4300,223.0400,0.000109
_5946_,VGND,li1,212.9800,223.0400,0.000104
_5945_,VGND,li1,209.9900,206.7200,0.000183
_5944_,VGND,li1,216.4300,206.7200,0.000209
_5943_,VGND,li1,213.9000,212.1600,0.000328
_5942_,VGND,li1,207.2300,212.1600,0.000289
_5941_,VGND,li1,209.0700,206.7200,0.000183
_5940_,VGND,li1,204.9300,184.9600,0.000244
_5939_,VGND,li1,206.7700,179.5200,0.000348
